name,id,region,region_code,city,lat,lon
SAMASSI SERRENTI,S12885,Sardegna,20,Samassi,39.483075,8.899035
SAMOGGIA,S05039,Emilia Romagna,8,A,44.567307,11.146221
SAMOLACO,S01402,Lombardia,1,A,46.246436,9.423582
SAMPIERI,S12419,Sicilia,14,A,36.73188,14.744577
SAN BENEDETTO PO,S05155,N/A,N/A,N/A,N/A,N/A
SAN BENEDETTO SAMBRO-CAST.PEPOLI,S05134,Emilia Romagna,8,San Benedetto Sambro-Castiglione Pepoli,44.22866,11.19226
SAN BONIFACIO,S02440,Veneto,12,A,45.40276,11.27406
SAN GAVINO,S12882,Sardegna,20,A,39.546206,8.788017
SAN GIACOMO,S04005,Piemonte,3,A,44.687745,8.663185
SAN GIORGIO,S12034,Sicilia,14,A,38.173967,14.94414
SAN GIORGIO DI NOGARO,S03205,Friuli-Venezia Giulia,10,A,45.82917,13.210315
SAN GIOVANNI,S12804,Sardegna,20,A,40.762523,8.499282
SAN GIOVANNI IN PERSICETO,S05319,Emilia Romagna,8,A,44.643151,11.189444
SAN GIULIANO D'AREZZO,S06065,N/A,N/A,N/A,N/A,N/A
SAN GIUSEPPE DI CAIRO,S04805,Liguria,2,S.Giuseppe di Cairo,44.370096,8.28864
SAN LEONARDO DI CUTRO,S11827,Calabria,17,A,38.954221,16.964409
SAN MARCO D`ALUNZIO T.,S12028,Sicilia,14,A,38.094202,14.675909
SAN MAURIZIO,S00089,N/A,N/A,N/A,N/A,N/A
SAN MAURO LA BRUCA,S11714,Campania,18,A,40.09683,15.298924
SAN MOMME`,S05118,Toscana,13,A,44.027999,10.914798
SAN NICOLA VARCO DI EBOLI,S11700,Campania,18,A,40.561479,14.998375
SAN PIETRO INFINE,S09210,N/A,N/A,N/A,N/A,N/A
SAN REMO,S04505,Liguria,2,San Remo,43.821269,7.766693
SAN ROCCO MANTOVANO,S05157,N/A,N/A,N/A,N/A,N/A
SAN SEVERO,S11025,Puglia,16,San Severo,41.684512,15.392567
SANDIGLIANO,S00072,Piemonte,3,A,45.519652,8.081531
SANFRE`,S00731,Piemonte,3,A,44.74799,7.796793
SANGIANO,S01140,Lombardia,1,A,45.874464,8.630769
SANGINETO,S11733,Calabria,17,A,39.592487,15.863973
SANGUINETTO,S02384,Veneto,12,A,45.188811,11.152467
SANLURI STATO,S12883,Sardegna,20,A,39.526147,8.850221
SANNAZZARO,S00403,Lombardia,1,A,45.10554,8.905149
SANNICANDRO DI BARI,S11503,Puglia,16,A,40.958821,16.753771
SANTA DOMENICA,S11786,Calabria,17,A,38.663764,15.859822
SANTA LUCE,S06023,Toscana,13,A,43.437248,10.48971
SANTA MARIA DI CATANZARO,S11957,Calabria,17,A,38.864988,16.605785
SANTA MARINELLA,S08015,Lazio,5,A,42.035892,11.863122
SANTA SEVERA,S08016,Lazio,5,A,42.020645,11.969077
SANTA TERESA DI RIVA,S12314,Sicilia,14,A,37.946295,15.367682
SANTE MARIE,S08521,Abruzzo,19,A,42.096993,13.21696
SANTERAMO,S11310,Puglia,16,A,40.8026,16.76403
SANTHIA`,S00240,Piemonte,3,Santhia`,45.363726,8.180093
SANTO STEFANO DI CAMASTRA,S12024,Sicilia,14,A,38.01778,14.35104
SANTOPADRE,S08817,N/A,N/A,N/A,N/A,N/A
SANTUARIO,S04802,Liguria,2,A,44.34607,8.435756
SANTUARIO INCORONATA,S11201,Puglia,16,A,41.370726,15.605748
SANT`ANNA,S12897,Sardegna,20,A,39.810758,8.641451
SANT`ORSOLA,S12806,Sardegna,20,A,40.747117,8.532229
SANZANO OCCHINO,S09629,Campania,18,A,40.8869,15.27783
SAPRI,S11721,Campania,18,Sapri,40.078013,15.627204
SARMATO,S01949,Emilia Romagna,8,A,45.063043,9.491116
SARNO,S09702,Campania,18,Sarno,40.813063,14.612442
SARONNO,S01933,Lombardia,1,Saronno,45.625309,9.030839
SARONNO SUD,S01077,N/A,N/A,N/A,N/A,N/A
SARRE,S00136,Valle d'Aosta,4,A,45.717919,7.258468
SARTIRANA,S00038,Lombardia,1,A,45.111728,8.67012
SARZANA,S06007,Liguria,2,Sarzana,44.108865,9.960657
SASSA TORNIMPARTE,S07413,Abruzzo,19,A,42.360549,13.295333
SASSANO TEGGIANO,S09907,Campania,18,A,40.368687,15.604818
SASSARI,S12807,Sardegna,20,Sassari,40.729506,8.554157
SASSINORO,S09475,N/A,N/A,N/A,N/A,N/A
SASSO MARCONI,S05104,Emilia Romagna,8,A,44.394939,11.254333
SASSOFERRATO ARCEVIA,S07063,Marche,11,A,43.435381,12.851514
SASSONE,S08712,Lazio,5,A,41.783777,12.625832
SAVIGLIANO,S00604,Piemonte,3,Savigliano,44.651337,7.663748
SAVIGNANO GRECI,S09318,Campania,18,A,41.230587,15.167109
SAVIGNANO SUL RUBICONE,S05068,Emilia Romagna,8,A,44.095191,12.40421
SAVONA,S04801,Liguria,2,Savona,44.306892,8.470259
SAVONA MARITTIMA,S04800,Liguria,2,A,44.308777,8.488243
SCAFA S.VALENTINO CARAMANICO T,S07707,Abruzzo,19,A,42.26717,13.99909
SCAFATI,S09811,Campania,18,A,40.746028,14.523253
SCALA DI GIOCCA,S12814,Sardegna,20,A,40.698881,8.59695
SCALEA S.DOMENICA TALAO,S11727,Calabria,17,A,39.8083,15.80139
SCALENGHE,S00540,Piemonte,3,A,44.89018,7.490745
SCALETTA ZANCLEA,S12309,Sicilia,14,A,38.04635,15.465376
SCANZANO BELFIORE,S07216,Umbria,6,A,42.983918,12.737692
SCANZANO J. MONTALBANO J.,S11801,Basilicata,15,A,40.25362,16.705192
SCARLINO,S06035,Toscana,13,A,42.942002,10.836798
SCERNE DI PINETO,S07805,Abruzzo,19,A,42.642427,14.041324
SCHAFFHAUSEN,S03424,N/A,N/A,N/A,N/A,N/A
SCHIO,S02140,Veneto,12,Schio,45.710848,11.355508
SCHIVENOGLIA,S05158,N/A,N/A,N/A,N/A,N/A
SCHWAZ,S01179,N/A,N/A,N/A,N/A,N/A
SCICLI,S12418,Sicilia,14,A,36.789939,14.698759
SCILLA,S11772,Calabria,17,A,38.251202,15.710886
SCOPETI,S06705,Toscana,13,A,43.841117,11.497001
SCORCETOLI,S06164,Toscana,13,A,44.34431,9.911853
SCORDIA,S12278,Sicilia,14,A,37.294595,14.851219
SCURCOLA MARSICANA,S08524,Abruzzo,19,A,42.053136,13.344374
SECUGNAGO,S01826,Lombardia,1,A,45.223253,9.58684
SEDICO BRIBANO,S02560,Veneto,12,A,46.095424,12.086508
SEGESTA TEMPIO,S12152,Sicilia,14,A,37.949585,12.828118
SEGNALE DI CONF. RENO EST,S05326,N/A,N/A,N/A,N/A,N/A
SEGNALE DI CONF. RENO OVEST,S05325,N/A,N/A,N/A,N/A,N/A
SEGRATE,S01715,Lombardia,1,A,45.480702,9.298873
SELLA DI CORNO,S07411,Abruzzo,19,A,42.360461,13.189876
SELLERO,N00230,N/A,N/A,N/A,N/A,N/A
SELLIA MARINA,S11831,Calabria,17,A,38.903666,16.764788
SELVA DEL BOCCHETTO,S06155,Emilia Romagna,8,A,44.62487,10.006253
SENALES,S02210,N/A,N/A,N/A,N/A,N/A
SENIGALLIA,S07108,Marche,11,A,43.716277,13.221652
SEPINO,S09501,Molise,7,A,41.413946,14.657456
SEREGNO,S01318,Lombardia,1,Seregno,45.64601,9.20285
SERENELLA,S01073,N/A,N/A,N/A,N/A,N/A
SERIATE,S01533,Lombardia,1,A,45.683145,9.724628
SERINO,S09515,Campania,18,A,40.858838,14.860182
SERMIDE,S05161,N/A,N/A,N/A,N/A,N/A
SERRA S.QUIRICO,S07205,Marche,11,A,43.444879,13.027408
SERRADIFALCO,S12383,Sicilia,14,A,37.431804,13.883299
SERRALUNGA CERESETO,S00338,Piemonte,3,A,45.100914,8.30742
SERRAMANNA NURAMINIS,S12886,Sardegna,20,A,39.426123,8.916579
SERRAVALLE,S02048,N/A,9,A,45.808184,11.014942
SERRAVALLE D`ASTI,S00431,Piemonte,3,A,44.948019,8.14808
SERRAVALLE PISTOIESE,S06413,Toscana,13,A,43.908016,10.85168
SERRAVALLE SCRIVIA,S04206,Piemonte,3,A,44.72393,8.858548
SERRE DI RAPOLANO,S06857,Toscana,13,A,43.284347,11.558209
SESSA AURUNCA R.,S09000,Campania,18,A,41.1955,13.8761
SESSANO DEL MOLISE,S08917,Molise,7,A,41.639587,14.32853
SESTO CALENDE,S01026,Lombardia,1,Sesto Calende,45.726241,8.628135
SESTO CAMPANO,S09062,Molise,7,A,41.420005,14.088909
SESTO FIORENTINO,S06418,Toscana,13,A,43.833297,11.191941
SESTO S. GIOVANNI,S01325,Lombardia,1,A,45.541087,9.23926
SESTRI LEVANTE,S04725,Liguria,2,A,44.27626,9.397651
SETTE BAGNI,S08216,Lazio,5,Settebagni,42.006438,12.520156
SETTEQUERCE,S02224,N/A,9,A,46.508448,11.264785
SETTIME CINAGLIO MOMBARONE,S00430,Piemonte,3,A,44.966229,8.128853
SETTIMO,S00229,Piemonte,3,A,45.139834,7.769335
SETTIMO TAVAGNASCO,S00151,Piemonte,3,A,45.546214,7.825189
SETTINGIANO,S11954,Calabria,17,A,38.903198,16.510832
SEVEGLIANO,S03151,Friuli-Venezia Giulia,10,A,45.887451,13.30468
SEVESO,S01925,Lombardia,1,Seveso,45.648187,9.140488
SEVNICA,S42100,N/A,N/A,N/A,N/A,N/A
SEZANA,S01000,N/A,N/A,N/A,N/A,N/A
SEZZE ROMANO,S08609,Lazio,5,A,41.495542,13.038452
SGURGOLA,S08659,Lazio,5,A,41.687018,13.146199
SIBARI,S11811,Calabria,17,Sibari,39.749863,16.456922
SICIGNANO DEGLI ALBURNI,S09827,Campania,18,A,40.605454,15.290904
SIDERNO,S11850,Calabria,17,A,38.2708,16.302
SIECI,S06903,Toscana,13,A,43.790892,11.394608
SIENA,S06809,Toscana,13,Siena,43.331708,11.322972
SIENA ZONA INDUSTRIALE,S06867,Toscana,13,A,43.26528,11.376652
SIERRE SIDERS,S01509,N/A,N/A,N/A,N/A,N/A
SIGNA,S06513,Toscana,13,A,43.775441,11.095961
SILANDRO,S02205,N/A,9,A,46.625613,10.766327
SILIQUA,S12954,Sardegna,20,A,39.297005,8.813078
SILLA,S05109,Emilia Romagna,8,A,44.177652,10.980635
SILLAVENGO,S00978,Piemonte,3,A,45.521303,8.444987
SILVI,S07807,Abruzzo,19,A,42.55911,14.110365
SIMERI CRICHI,S11832,Calabria,17,A,38.883068,16.716122
SINALUNGA,S06852,Toscana,13,A,43.216189,11.744866
SINGEN,S03700,N/A,N/A,N/A,N/A,N/A
SIOFOK,S03350,N/A,N/A,N/A,N/A,N/A
SION,S01225,N/A,N/A,N/A,N/A,N/A
SIPICCIANO,S08300,Lazio,5,A,42.546495,12.254318
SIPICCIANO S.NICOLA,S08302,N/A,N/A,N/A,N/A,N/A
SIPONTO,S11056,Puglia,16,A,41.61296,15.895572
SIRACUSA,S12349,Sicilia,14,Siracusa,37.068906,15.280896
SIRACUSA M.,S12351,Sicilia,14,A,37.057888,15.293258
SISTIANA,S03312,Friuli-Venezia Giulia,10,A,45.774903,13.645832
SIZZANO,S00111,Piemonte,3,A,45.573834,8.436024
SLUDERNO-GLORENZA,S02201,N/A,9,A,46.664329,10.581832
SOFFRATTA,S02732,Veneto,12,A,45.976377,12.299346
SOLAGNA,S02504,Veneto,12,A,45.815434,11.72134
SOLAROLO,S05900,Emilia Romagna,8,A,44.356425,11.849183
SOLARUSSA,S12876,Sardegna,20,A,39.952525,8.679813
SOLERO,S00469,Piemonte,3,A,44.915886,8.51043
SOLIERA MODENESE,S02351,Emilia Romagna,8,Soliera Modenese,44.722667,10.90601
SOLIGNANO,S06156,Emilia Romagna,8,A,44.614024,9.98014
SOLOFRA,S09516,Campania,18,A,40.834504,14.843975
SOLOPACA,S09307,Campania,18,A,41.210521,14.571413
SOMMA LOMBARDO,S01028,Lombardia,1,A,45.686423,8.712991
SOMMACAMPAGNA-SONA,S02094,N/A,N/A,N/A,N/A,N/A
SOMMARIVA BOSCO,S00730,Piemonte,3,A,44.770754,7.777086
SONDRIO,S01430,Lombardia,1,Sondrio,46.167064,9.872928
SONICO,N00234,N/A,N/A,N/A,N/A,N/A
SORA,S08857,Lazio,5,A,41.716618,13.618601
SORESINA,S01607,Lombardia,1,A,45.283083,9.85664
SORGENTI DEL PESCHIERA,S07434,Lazio,5,A,42.36428,12.996973
SORI,S04712,Liguria,2,A,44.369795,9.106006
SOVERATO,S11837,Calabria,17,A,38.684339,16.549416
SPADAFORA,S12048,Sicilia,14,A,38.221922,15.377196
SPAGNUOLA,S12106,Sicilia,14,A,37.83631,12.477051
SPARANISE,S09206,Campania,18,A,41.185707,14.092954
SPARTIMENTO DI SCISCIANO,S09761,Campania,18,A,40.891561,14.468487
SPELLO,S07010,Umbria,6,A,42.9844,12.668884
SPEZZANO ALBANESE TERME,S11901,Calabria,17,A,39.707307,16.287599
SPIEZ,S07483,N/A,N/A,N/A,N/A,N/A
SPIGNO,S00874,Piemonte,3,A,44.539437,8.317924
SPINAZZOLA,S11304,Puglia,16,Spinazzola,40.953396,16.087173
SPINETOLI COLLI,S07552,Marche,11,A,42.87032,13.762811
SPINETTA,S01940,Piemonte,3,A,44.882378,8.683146
SPOLETO,S07221,Umbria,6,A,42.748121,12.736142
SPONDIGNA-PRATO VENOSTA,S02202,N/A,9,A,46.634571,10.60999
SPOTORNO NOLI,S04526,Liguria,2,A,44.226528,8.410932
SPRESIANO,S02709,Veneto,12,A,45.77763,12.266984
SQUILLACE,S11835,Calabria,17,A,38.77705,16.570418
SQUINZANO,S11142,Puglia,16,A,40.439266,18.046097
ST VEIT GLAN,S03633,N/A,N/A,N/A,N/A,N/A
ST.DALMAS DE TENDE,S00620,N/A,N/A,N/A,N/A,N/A
STAGGIA,S06810,N/A,N/A,N/A,N/A,N/A
STANGHELLA,S05705,Veneto,12,A,45.13209,11.749094
STAZIONE PER L`ALPAGO,S02736,Veneto,12,A,46.137574,12.316066
STEINACH TIROL,S02264,N/A,N/A,N/A,N/A,N/A
STELLATA FICAROLO,S05164,N/A,N/A,N/A,N/A,N/A
STICCIANO,S06824,Toscana,13,A,42.929333,11.118621
STIMIGLIANO,S08212,Lazio,5,A,42.289811,12.568632
STRADA CASALE,S06617,Emilia Romagna,8,A,44.183511,11.697496
STRADELLA,S01945,Lombardia,1,A,45.079465,9.300865
STRAMBINO,S00155,Piemonte,3,A,45.382508,7.887955
STRASSOLDO,S03150,Friuli-Venezia Giulia,10,A,45.856617,13.31836
STRESA,S01016,Piemonte,3,A,45.884486,8.531454
STREVI,S00866,Piemonte,3,A,44.697771,8.525525
STRIGNO,S02315,N/A,9,A,46.051003,11.514327
STRONCONE,S07400,Umbria,6,A,42.517955,12.65372
STRONGOLI,S11822,Calabria,17,A,39.228139,17.108256
STUTTGART HBF,S03800,N/A,N/A,N/A,N/A,N/A
SU CANALE,S12896,Sardegna,20,A,40.838375,9.404226
SUBBIANO,S06082,N/A,N/A,N/A,N/A,N/A
SULMONA,S08539,Abruzzo,19,Sulmona,42.060836,13.907156
SULMONA-INTRODACQUA,S08900,Abruzzo,19,A,42.038241,13.92156
SULZANO,N00212,N/A,N/A,N/A,N/A,N/A
SUNO,S00018,Piemonte,3,A,45.620435,8.519344
SURBO,S11144,N/A,N/A,N/A,N/A,N/A
SURBO FASCIO MERCI,S11134,N/A,N/A,N/A,N/A,N/A
SUSA,S00260,Piemonte,3,Susa,45.138622,7.052311
SUSEGANA,S02708,Veneto,12,A,45.821054,12.258364
SUZZARA,S02340,Lombardia,1,A,44.994432,10.756138
SUZZARA V.N.,S05153,N/A,N/A,N/A,N/A,N/A
SZEKESFEHERVAR,S03269,N/A,N/A,N/A,N/A,N/A
TAGGIA ARMA,S04506,Liguria,2,A,43.840764,7.835604
TAGLIACOZZO,S08522,Abruzzo,19,A,42.070701,13.255664
TAINO ANGERA,S01122,Lombardia,1,A,45.772269,8.60599
TALAMONA,S01426,Lombardia,1,A,46.13952,9.599528
TALAMONE,S08002,Toscana,13,A,42.56461,11.164524
TAORMINA,S12317,Sicilia,14,Taormina,37.845429,15.282584
TARANTO,S11465,Puglia,16,Taranto,40.483727,17.224059
TARCENTO,S03022,Friuli-Venezia Giulia,10,A,46.209134,13.196211
TARGIA,S12353,Sicilia,14,A,37.10963,15.245908
TARQUINIA,S08009,Lazio,5,Tarquinia,42.239463,11.727009
TARSIA,S11903,Calabria,17,A,39.653552,16.24293
TARVISIO BOSCOVERDE,S03015,Friuli-Venezia Giulia,10,Tarvisio,46.505956,13.608012
TASSIGNANO,S06405,Toscana,13,A,43.834131,10.570495
TAURASI,S09605,Campania,18,A,40.980838,14.965804
TAVAZZANO,S01824,Lombardia,1,A,45.32629,9.402748
TEANO,S09205,Campania,18,A,41.231804,14.077075
TEGLIO VENETO,S02662,Veneto,12,A,45.809887,12.858938
TEL,S02213,N/A,N/A,N/A,N/A,N/A
TELESE CERRETO,S09326,Campania,18,A,41.211709,14.526165
TEMPIO DI VULCANO,S12215,N/A,N/A,N/A,N/A,N/A
TENDE,S00619,N/A,N/A,N/A,N/A,N/A
TERAMO,S07900,Abruzzo,19,Teramo,42.660551,13.715882
TERLANO-ANDRIANO,S02223,N/A,9,A,46.528517,11.248394
TERME EUGANEE-ABANO-MONTEGR.,S05701,Veneto,12,A,45.32744,11.79604
TERME VIGLIATORE,S12040,Sicilia,14,A,38.133588,15.164396
TERMINI IMERESE,S12014,Sicilia,14,A,37.980132,13.703631
TERMOLI,S11019,Molise,7,Termoli,42.000623,14.992805
TERNATE VARANO BORGHI,S01143,Lombardia,1,A,45.781835,8.700371
TERNI,S07226,Umbria,6,Terni,42.570768,12.651091
TERNI COSPEA,S07430,Umbria,6,A,42.549615,12.625075
TERNO,S01504,Lombardia,1,A,45.688658,9.536169
TERONTOLA CORTONA,S06922,Toscana,13,Terontola,43.210263,12.007906
TERRACINA,S08809,Lazio,5,Terracina,41.29697,13.244055
TERRAROSSA - TRESANA,S06167,Toscana,13,A,44.237379,9.959675
TERRENOVE,S12108,Sicilia,14,A,37.748755,12.480604
TERRIA,S07425,Lazio,5,A,42.436334,12.782816
TERZIGNO,S09753,Campania,18,A,40.806926,14.503275
TERZO MONTABONE,S00869,Piemonte,3,A,44.671932,8.428705
TEZZE DI GRIGNO,S02318,N/A,9,A,45.990485,11.669726
THIENE,S02143,Veneto,12,A,45.700697,11.475407
THUN,S01250,N/A,N/A,N/A,N/A,N/A
THURIO,S11869,Calabria,17,A,39.69651,16.474098
TIERA,S11216,Basilicata,15,A,40.697817,15.819279
TIONE DEGLI ABRUZZI,S07426,Abruzzo,19,A,42.204908,13.64205
TIRANO,S01440,Lombardia,1,Tirano,46.21539,10.166961
TISSI USINI,S12813,Sardegna,20,A,40.689278,8.530258
TITO,S09834,Basilicata,15,A,40.607321,15.698194
TIVOLI,S08508,Lazio,5,A,41.961849,12.805047
TOCCO CASTIGLIONE,S07705,Abruzzo,19,A,42.226619,13.904658
TOLENTINO,S07304,Marche,11,A,43.214556,13.290501
TOLINE,N00216,N/A,N/A,N/A,N/A,N/A
TOLLO CANOSA SANNITA,S07814,Abruzzo,19,A,42.394208,14.339984
TOMBOLO,S06720,Toscana,13,A,43.631726,10.352916
TOMMASO NATALE,S12131,Sicilia,14,A,38.190283,13.28819
TONCO ALFIANO,S00342,Piemonte,3,A,45.012659,8.216858
TOR SAPIENZA,S08501,Lazio,5,A,41.907095,12.594489
TOR VERGATA,S08655,Lazio,5,A,41.823224,12.666162
TORA PRESENZANO,S09202,Campania,18,A,41.358861,14.04514
TORANO LATTARICO,S11906,Calabria,17,A,39.49455,16.210509
TORCHIARA,S11706,Campania,18,A,40.315916,15.041267
TORINO DORA,S00224,Piemonte,3,A,45.090085,7.677853
TORINO LINGOTTO,S00452,Piemonte,3,A,45.0266,7.657469
TORINO P.NUOVA,S00219,Piemonte,3,Torino,45.060969,7.67747
TORINO PORTA SUSA,S00035,Piemonte,3,A,45.075906,7.667673
TORINO REBAUDENGO FOSSATA,S00060,N/A,N/A,N/A,N/A,N/A
TORINO S. PAOLO,S00223,Piemonte,3,A,45.054519,7.639557
TORINO STURA,S00228,Piemonte,3,A,45.121932,7.713202
TORRALBA,S12865,Sardegna,20,A,40.482769,8.781619
TORRAZZA P.,S00234,Piemonte,3,A,45.211855,7.970255
TORRE ANNUNZIATA CENTRALE,S09806,Campania,18,Torre A.Centrale,40.747131,14.463744
TORRE ANNUNZIATA CITTA',S09805,Campania,18,A,40.754069,14.448628
TORRE DEI PASSERI,S07706,Abruzzo,19,A,42.244022,13.937525
TORRE DEL GRECO,S09803,Campania,18,A,40.787631,14.363159
TORRE DEL LAGO PUCCINI,S06015,Toscana,13,A,43.826501,10.290287
TORRE DE` PICENARDI,S01918,Lombardia,1,A,45.137198,10.286849
TORRE IN PIETRA-PALIDORO,S08019,Lazio,5,A,41.92432,12.183116
TORRE MELISSA,S11821,Calabria,17,A,39.304391,17.108402
TORRE ORSAIA,S11717,Campania,18,A,40.099017,15.481204
TORRE PELLICE,S00524,Piemonte,3,A,44.818929,7.225901
TORRE S.GIORGIO,S00545,Piemonte,3,A,44.737375,7.525461
TORREBERETTI,S00039,Lombardia,1,Torreberetti,45.060533,8.660431
TORREMEZZO DI FALCONARA,S11971,N/A,N/A,N/A,N/A,N/A
TORRENIERI,S06817,Toscana,13,A,43.086602,11.552385
TORRICELLA,S07011,Umbria,6,A,43.159149,12.188249
TORRICOLA,S08600,Lazio,5,Torricola,41.809538,12.557716
TORRILE S. POLO,S01853,Lombardia,1,Torrile S.Polo,44.885677,10.362814
TORRIONE,S09835,N/A,N/A,N/A,N/A,N/A
TORRITA DI SIENA,S06854,Toscana,13,A,43.174187,11.78758
TORTONA,S01810,Piemonte,3,Tortona,44.900126,8.861777
TORTORETO LIDO,S07801,Abruzzo,19,A,42.804562,13.939012
TORVISCOSA,S03206,Friuli-Venezia Giulia,10,Torviscosa,45.826002,13.282358
TOSCANO,S11961,N/A,N/A,N/A,N/A,N/A
TRABIA,S12013,Sicilia,14,A,37.996408,13.65567
TRADATE,N00019,N/A,N/A,N/A,N/A,N/A
TRANI,S11112,Puglia,16,Trani,41.272693,16.417646
TRAPANI,S12100,Sicilia,14,Trapani,38.017092,12.518814
TRAPPA,S00925,Piemonte,3,A,44.185375,7.994435
TRAPPETO,S12123,Sicilia,14,A,38.065089,13.036873
TRAVEDONA BIANDRONNO,S01142,Lombardia,1,A,45.809601,8.696322
TRAVESIO,S03081,Friuli-Venezia Giulia,10,A,46.187141,12.876921
TRE CROCI,S08308,Lazio,5,A,42.331525,12.086159
TREBASELEGHE,S02514,Veneto,12,A,45.581509,12.040046
TREBISACCE,S11808,Calabria,17,A,39.865561,16.532173
TRECATE,S00252,Lombardia,1,Trecate,45.428589,8.739561
TRECELLA,S01706,Lombardia,1,A,45.512792,9.480674
TREMESTIERI,S12303,Sicilia,14,A,38.150323,15.535528
TRENTO,S02038,N/A,21,Trento,46.072414,11.118941
TREPUZZI,S11143,Puglia,16,A,40.40964,18.076902
TREQUANDA,S06821,N/A,N/A,N/A,N/A,N/A
TRESENDA-APRICA-TEGLIO,S01437,Lombardia,1,A,46.162082,10.083754
TRESIGALLO - CORREGGI,S05172,N/A,N/A,N/A,N/A,N/A
TREVI,S07218,Umbria,6,A,42.8762,12.733709
TREVIGLIO,S01708,Lombardia,1,Treviglio,45.515063,9.587919
TREVIGLIO OVEST,S01601,Lombardia,1,Treviglio Ovest,45.521762,9.580281
TREVIGNANO SIGNORESSA,S02600,Veneto,12,A,45.74789,12.103123
TREVISO C.,S02712,Veneto,12,Treviso,45.659608,12.24614
TREZZANO S.N.,S01065,Lombardia,1,A,45.422203,9.071196
TRICESIMO - SAN PELAGIO,S03023,N/A,N/A,N/A,N/A,N/A
TRIESTE AQUILINIA,S03856,Friuli-Venezia Giulia,10,A,45.618107,13.806161
TRIESTE CENTRALE,S03317,Friuli-Venezia Giulia,10,Trieste,45.657456,13.771873
TRIESTE SERVOLA,S03854,N/A,N/A,N/A,N/A,N/A
TRIFLISCO,S09028,N/A,N/A,N/A,N/A,N/A
TRINITAPOLI S.FERDIN. DI P.,S11106,Puglia,16,A,41.349677,16.090839
TRINITA` BENE VAGIENNA,S00950,Piemonte,3,A,44.504656,7.752647
TRINO VERCELLESE,S00176,Piemonte,3,A,45.190066,8.294093
TRIUGGIO-PONTE ALBIATE,S01485,Lombardia,1,A,45.658956,9.266961
TRIVIGNO,S11452,Basilicata,15,A,40.588598,15.997824
TROFARELLO,S00455,Piemonte,3,Trofarello,44.980471,7.735206
TROIA CASTELLUCCIO SAURI,S09322,Puglia,16,A,41.319829,15.421123
TROMELLO,S00275,Lombardia,1,A,45.211988,8.872154
TRONZANO,S00239,Piemonte,3,A,45.342929,8.168395
TROPEA,S11760,Calabria,17,Tropea,38.672302,15.894568
TUFARA VALLE,S09013,N/A,N/A,N/A,N/A,N/A
TUFO,S09512,Campania,18,A,41.013853,14.815962
TUORO SUL TRASIMENO,S07000,Umbria,6,A,43.196631,12.0796
TURBIGO,N00051,N/A,N/A,N/A,N/A,N/A
TUSA,S12022,Sicilia,14,A,38.007989,14.256693
TUTTINGEN,S02901,N/A,N/A,N/A,N/A,N/A
TUTURANO,S11140,Puglia,16,A,40.550726,17.979016
UDINE,S03026,Friuli-Venezia Giulia,10,Udine,46.055791,13.242003
UGOVIZZA VALBRUNA,S03006,Friuli-Venezia Giulia,10,A,46.502902,13.494972
URAS MOGORO,S12880,Sardegna,20,A,39.692629,8.696459
URBISAGLIA SFORZACOSTA,S07306,Marche,11,A,43.25746,13.416932
URURI ROTELLO,S09467,Molise,7,A,41.801134,14.953072
VADA,S06025,Toscana,13,Vada,43.352641,10.470376
VAGLIA,S06602,Toscana,13,A,43.924442,11.284576
VAGLIO BASILICATA,S11450,Basilicata,15,A,40.656322,15.880105
VAIANO,S05136,Toscana,13,A,43.961772,11.130773
VAIRANO,S09203,Campania,18,Vairano,41.317446,14.104022
VALCESURA,S05177,N/A,N/A,N/A,N/A,N/A
VALDAORA - ANTERSELVA,S02110,N/A,9,A,46.769231,12.02898
VALDIBRANA,S05117,Toscana,13,A,43.965434,10.909994
VALENZA,S00041,Piemonte,3,Valenza,45.023527,8.625808
VALLAZZA - CARBONARA PO,S05160,N/A,N/A,N/A,N/A,N/A
VALLE AURELIA,S08329,Lazio,5,A,41.899356,12.447667
VALLE DI MADDALONI,S09304,Campania,18,A,41.087558,14.426049
VALLE DI MERCATO S.SEVERINO,S09705,Campania,18,A,40.776365,14.722362
VALLE LOMELLINA,S00037,Lombardia,1,A,45.150588,8.685874
VALLECROSIA,S04502,Liguria,2,A,43.787619,7.634997
VALLEDOLMO,S12231,Sicilia,14,A,37.709073,13.756029
VALLELUNGA,S12232,Sicilia,14,A,37.691542,13.846428
VALLO DELLA LUC. CASTELNUOVO,S11709,Campania,18,A,40.233316,15.266511
VALLORBE,S01103,N/A,N/A,N/A,N/A,N/A
VALMADONNA,S00042,Piemonte,3,A,44.972588,8.610667
VALMADRERA,S01463,Lombardia,1,A,45.846439,9.368183
VALMONTONE,S08656,Lazio,5,A,41.774291,12.923696
VALPERGA,S00887,N/A,N/A,N/A,N/A,N/A
VALTOPINA,S07214,Umbria,6,A,43.05689,12.755068
VANDOIES,S02103,N/A,9,A,46.814822,11.723079
VANZAGHELLO - MAGNAGO,N00049,N/A,N/A,N/A,N/A,N/A
VANZAGO POGLIANO,S01036,Lombardia,1,A,45.525216,8.995531
VAPRIO D`AGOGNA,S00022,Piemonte,3,A,45.599085,8.536862
VARALLO POMBIA,S00982,Piemonte,3,A,45.670032,8.620047
VARALLO SESIA,S00100,Piemonte,3,Varallo Sesia,45.815227,8.256606
